# BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van dagwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeks maandtemperaturen van De Bilt <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/gehomogeniseerde-reeks-maandtemperaturen-de-bilt> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# 
# STN      LON(east)   LAT(north)     ALT(m)  NAME
# 209:         4.518       52.465       0.00  IJMOND
# 210:         4.430       52.171      -0.20  VALKENBURG
# 215:         4.437       52.141      -1.10  VOORSCHOTEN
# 225:         4.555       52.463       4.40  IJMUIDEN
# 235:         4.781       52.928       1.20  DE KOOY
# 240:         4.790       52.318      -3.30  SCHIPHOL
# 242:         4.921       53.241      10.80  VLIELAND
# 248:         5.174       52.634       0.80  WIJDENES
# 249:         4.979       52.644      -2.40  BERKHOUT
# 251:         5.346       53.392       0.70  HOORN (TERSCHELLING)
# 257:         4.603       52.506       8.50  WIJK AAN ZEE
# 258:         5.401       52.649       7.30  HOUTRIBDIJK
# 260:         5.180       52.100       1.90  DE BILT
# 265:         5.274       52.130      13.90  SOESTERBERG
# 267:         5.384       52.898      -1.30  STAVOREN
# 269:         5.520       52.458      -3.70  LELYSTAD
# 270:         5.752       53.224       1.20  LEEUWARDEN
# 273:         5.888       52.703      -3.30  MARKNESSE
# 275:         5.873       52.056      48.20  DEELEN
# 277:         6.200       53.413       2.90  LAUWERSOOG
# 278:         6.259       52.435       3.60  HEINO
# 279:         6.574       52.750      15.80  HOOGEVEEN
# 280:         6.585       53.125       5.20  EELDE
# 283:         6.657       52.069      29.10  HUPSEL
# 285:         6.399       53.575       0.00  HUIBERTGAT
# 286:         7.150       53.196      -0.20  NIEUW BEERTA
# 290:         6.891       52.274      34.80  TWENTHE
# 308:         3.379       51.381       0.00  CADZAND
# 310:         3.596       51.442       8.00  VLISSINGEN
# 311:         3.672       51.379       0.00  HOOFDPLAAT
# 312:         3.622       51.768       0.00  OOSTERSCHELDE
# 313:         3.242       51.505       0.00  VLAKTE V.D. RAAN
# 315:         3.998       51.447       0.00  HANSWEERT
# 316:         3.694       51.657       0.00  SCHAAR
# 319:         3.861       51.226       1.70  WESTDORPE
# 323:         3.884       51.527       1.40  WILHELMINADORP
# 324:         4.006       51.596       0.00  STAVENISSE
# 330:         4.122       51.992      11.90  HOEK VAN HOLLAND
# 331:         4.193       51.480       0.00  THOLEN
# 340:         4.342       51.449      19.20  WOENSDRECHT
# 343:         4.313       51.893       3.50  R'DAM-GEULHAVEN
# 344:         4.447       51.962      -4.30  ROTTERDAM
# 348:         4.926       51.970      -0.70  CABAUW
# 350:         4.936       51.566      14.90  GILZE-RIJEN
# 356:         5.146       51.859       0.70  HERWIJNEN
# 370:         5.377       51.451      22.60  EINDHOVEN
# 375:         5.707       51.659      22.00  VOLKEL
# 377:         5.763       51.198      30.00  ELL
# 380:         5.762       50.906     114.30  MAASTRICHT
# 391:         6.197       51.498      19.50  ARCEN
# 
# YYYYMMDD = Datum (YYYY=jaar MM=maand DD=dag); 
# Q        = Globale straling (in J/cm2); 
# NG       = Etmaalgemiddelde bewolking (bedekkingsgraad van de bovenlucht in achtsten, 9=bovenlucht onzichtbaar); 
# 
# STN,YYYYMMDD,    Q,   NG
# 
  209,20160326,     ,     
  209,20160327,     ,     
  209,20160328,     ,     
  209,20160329,     ,     
  209,20160330,     ,     
  209,20160331,     ,     
  209,20160401,     ,     
  209,20160402,     ,     
  209,20160403,     ,     
  209,20160404,     ,     
  209,20160405,     ,     
  209,20160406,     ,     
  209,20160407,     ,     
  209,20160408,     ,     
  209,20160409,     ,     
  209,20160410,     ,     
  209,20160411,     ,     
  209,20160412,     ,     
  209,20160413,     ,     
  209,20160414,     ,     
  209,20160415,     ,     
  209,20160416,     ,     
  209,20160417,     ,     
  209,20160418,     ,     
  209,20160419,     ,     
  209,20160420,     ,     
  209,20160421,     ,     
  209,20160422,     ,     
  209,20160423,     ,     
  209,20160424,     ,     
  209,20160425,     ,     
  209,20160426,     ,     
  209,20160427,     ,     
  209,20160428,     ,     
  209,20160429,     ,     
  209,20160430,     ,     
  209,20160501,     ,     
  209,20160502,     ,     
  209,20160503,     ,     
  209,20160504,     ,     
  209,20160505,     ,     
  209,20160506,     ,     
  209,20160507,     ,     
  209,20160508,     ,     
  209,20160509,     ,     
  209,20160510,     ,     
  209,20160511,     ,     
  209,20160512,     ,     
  209,20160513,     ,     
  209,20160514,     ,     
  209,20160515,     ,     
  209,20160516,     ,     
  209,20160517,     ,     
  209,20160518,     ,     
  209,20160519,     ,     
  209,20160520,     ,     
  209,20160521,     ,     
  209,20160522,     ,     
  209,20160523,     ,     
  209,20160524,     ,     
  209,20160525,     ,     
  209,20160526,     ,     
  209,20160527,     ,     
  209,20160528,     ,     
  209,20160529,     ,     
  209,20160530,     ,     
  209,20160531,     ,     
  209,20160601,     ,     
  209,20160602,     ,     
  209,20160603,     ,     
  209,20160604,     ,     
  209,20160605,     ,     
  209,20160606,     ,     
  209,20160607,     ,     
  209,20160608,     ,     
  209,20160609,     ,     
  209,20160610,     ,     
  209,20160611,     ,     
  209,20160612,     ,     
  209,20160613,     ,     
  209,20160614,     ,     
  209,20160615,     ,     
  209,20160616,     ,     
  209,20160617,     ,     
  209,20160618,     ,     
  209,20160619,     ,     
  209,20160620,     ,     
  209,20160621,     ,     
  209,20160622,     ,     
  209,20160623,     ,     
  209,20160624,     ,     
  209,20160625,     ,     
  209,20160626,     ,     
  209,20160627,     ,     
  209,20160628,     ,     
  209,20160629,     ,     
  209,20160630,     ,     
  209,20160701,     ,     
  209,20160702,     ,     
  209,20160703,     ,     
  209,20160704,     ,     
  209,20160705,     ,     
  209,20160706,     ,     
  209,20160707,     ,     
  209,20160708,     ,     
  209,20160709,     ,     
  209,20160710,     ,     
  209,20160711,     ,     
  209,20160712,     ,     
  209,20160713,     ,     
  209,20160714,     ,     
  209,20160715,     ,     
  209,20160716,     ,     
  209,20160717,     ,     
  209,20160718,     ,     
  209,20160719,     ,     
  209,20160720,     ,     
  209,20160721,     ,     
  209,20160722,     ,     
  209,20160723,     ,     
  209,20160724,     ,     
  209,20160725,     ,     
  209,20160726,     ,     
  209,20160727,     ,     
  209,20160728,     ,     
  209,20160729,     ,     
  209,20160730,     ,     
  209,20160731,     ,     
  209,20160801,     ,     
  209,20160802,     ,     
  209,20160803,     ,     
  209,20160804,     ,     
  209,20160805,     ,     
  209,20160806,     ,     
  209,20160807,     ,     
  209,20160808,     ,     
  209,20160809,     ,     
  209,20160810,     ,     
  209,20160811,     ,     
  209,20160812,     ,     
  209,20160813,     ,     
  209,20160814,     ,     
  209,20160815,     ,     
  209,20160816,     ,     
  209,20160817,     ,     
  209,20160818,     ,     
  209,20160819,     ,     
  209,20160820,     ,     
  209,20160821,     ,     
  209,20160822,     ,     
  209,20160823,     ,     
  209,20160824,     ,     
  209,20160825,     ,     
  209,20160826,     ,     
  209,20160827,     ,     
  209,20160828,     ,     
  209,20160829,     ,     
  209,20160830,     ,     
  209,20160831,     ,     
  209,20160901,     ,     
  209,20160902,     ,     
  209,20160903,     ,     
  209,20160904,     ,     
  209,20160905,     ,     
  209,20160906,     ,     
  209,20160907,     ,     
  209,20160908,     ,     
  209,20160909,     ,     
  209,20160910,     ,     
  209,20160911,     ,     
  209,20160912,     ,     
  209,20160913,     ,     
  209,20160914,     ,     
  209,20160915,     ,     
  209,20160916,     ,     
  209,20160917,     ,     
  209,20160918,     ,     
  209,20160919,     ,     
  209,20160920,     ,     
  209,20160921,     ,     
  209,20160922,     ,     
  209,20160923,     ,     
  209,20160924,     ,     
  209,20160925,     ,     
  209,20160926,     ,     
  209,20160927,     ,     
  209,20160928,     ,     
  209,20160929,     ,     
  209,20160930,     ,     
  209,20161001,     ,     
  209,20161002,     ,     
  209,20161003,     ,     
  209,20161004,     ,     
  209,20161005,     ,     
  209,20161006,     ,     
  209,20161007,     ,     
  209,20161008,     ,     
  209,20161009,     ,     
  209,20161010,     ,     
  209,20161011,     ,     
  209,20161012,     ,     
  209,20161013,     ,     
  209,20161014,     ,     
  209,20161015,     ,     
  209,20161016,     ,     
  209,20161017,     ,     
  209,20161018,     ,     
  209,20161019,     ,     
  209,20161020,     ,     
  209,20161021,     ,     
  209,20161022,     ,     
  209,20161023,     ,     
  209,20161024,     ,     
  209,20161025,     ,     
  209,20161026,     ,     
  209,20161027,     ,     
  209,20161028,     ,     
  209,20161029,     ,     
  209,20161030,     ,     
  209,20161031,     ,     
  209,20161101,     ,     
  209,20161102,     ,     
  209,20161103,     ,     
  209,20161104,     ,     
  209,20161105,     ,     
  209,20161106,     ,     
  209,20161107,     ,     
  209,20161108,     ,     
  209,20161109,     ,     
  209,20161110,     ,     
  209,20161111,     ,     
  209,20161112,     ,     
  209,20161113,     ,     
  209,20161114,     ,     
  209,20161115,     ,     
  209,20161116,     ,     
  209,20161117,     ,     
  209,20161118,     ,     
  209,20161119,     ,     
  209,20161120,     ,     
  209,20161121,     ,     
  209,20161122,     ,     
  209,20161123,     ,     
  209,20161124,     ,     
  209,20161125,     ,     
  209,20161126,     ,     
  209,20161127,     ,     
  209,20161128,     ,     
  209,20161129,     ,     
  209,20161130,     ,     
  209,20161201,     ,     
  209,20161202,     ,     
  209,20161203,     ,     
  209,20161204,     ,     
  209,20161205,     ,     
  209,20161206,     ,     
  209,20161207,     ,     
  209,20161208,     ,     
  209,20161209,     ,     
  209,20161210,     ,     
  209,20161211,     ,     
  209,20161212,     ,     
  209,20161213,     ,     
  209,20161214,     ,     
  209,20161215,     ,     
  209,20161216,     ,     
  209,20161217,     ,     
  209,20161218,     ,     
  209,20161219,     ,     
  209,20161220,     ,     
  209,20161221,     ,     
  209,20161222,     ,     
  209,20161223,     ,     
  209,20161224,     ,     
  209,20161225,     ,     
  209,20161226,     ,     
  209,20161227,     ,     
  209,20161228,     ,     
  209,20161229,     ,     
  209,20161230,     ,     
  209,20161231,     ,     
  209,20170101,     ,     
  209,20170102,     ,     
  209,20170103,     ,     
  209,20170104,     ,     
  209,20170105,     ,     
  209,20170106,     ,     
  209,20170107,     ,     
  209,20170108,     ,     
  209,20170109,     ,     
  209,20170110,     ,     
  209,20170111,     ,     
  209,20170112,     ,     
  209,20170113,     ,     
  209,20170114,     ,     
  209,20170115,     ,     
  209,20170116,     ,     
  209,20170117,     ,     
  209,20170118,     ,     
  209,20170119,     ,     
  209,20170120,     ,     
  209,20170121,     ,     
  209,20170122,     ,     
  209,20170123,     ,     
  209,20170124,     ,     
  209,20170125,     ,     
  209,20170126,     ,     
  209,20170127,     ,     
  209,20170128,     ,     
  209,20170129,     ,     
  209,20170130,     ,     
  209,20170131,     ,     
  209,20170201,     ,     
  209,20170202,     ,     
  209,20170203,     ,     
  209,20170204,     ,     
  209,20170205,     ,     
  209,20170206,     ,     
  209,20170207,     ,     
  209,20170208,     ,     
  209,20170209,     ,     
  209,20170210,     ,     
  209,20170211,     ,     
  209,20170212,     ,     
  209,20170213,     ,     
  209,20170214,     ,     
  209,20170215,     ,     
  209,20170216,     ,     
  209,20170217,     ,     
  209,20170218,     ,     
  209,20170219,     ,     
  209,20170220,     ,     
  209,20170221,     ,     
  209,20170222,     ,     
  209,20170223,     ,     
  209,20170224,     ,     
  209,20170225,     ,     
  209,20170226,     ,     
  209,20170227,     ,     
  209,20170228,     ,     
  209,20170301,     ,     
  209,20170302,     ,     
  209,20170303,     ,     
  209,20170304,     ,     
  209,20170305,     ,     
  209,20170306,     ,     
  209,20170307,     ,     
  209,20170308,     ,     
  209,20170309,     ,     
  209,20170310,     ,     
  209,20170311,     ,     
  209,20170312,     ,     
  209,20170313,     ,     
  209,20170314,     ,     
  209,20170315,     ,     
  209,20170316,     ,     
  209,20170317,     ,     
  209,20170318,     ,     
  209,20170319,     ,     
  209,20170320,     ,     
  209,20170321,     ,     
  209,20170322,     ,     
  209,20170323,     ,     
  209,20170324,     ,     
  209,20170325,     ,     
  209,20170326,     ,     
  209,20170327,     ,     
  209,20170328,     ,     
  209,20170329,     ,     
  209,20170330,     ,     
  209,20170331,     ,     
  209,20170401,     ,     
  209,20170402,     ,     
  209,20170403,     ,     
  209,20170404,     ,     
  209,20170405,     ,     
  209,20170406,     ,     
  209,20170407,     ,     
  209,20170408,     ,     
  209,20170409,     ,     
  209,20170410,     ,     
  209,20170411,     ,     
  209,20170412,     ,     
  209,20170413,     ,     
  209,20170414,     ,     
  209,20170415,     ,     
  209,20170416,     ,     
  209,20170417,     ,     
  209,20170418,     ,     
  209,20170419,     ,     
  209,20170420,     ,     
  209,20170421,     ,     
  209,20170422,     ,     
  209,20170423,     ,     
  209,20170424,     ,     
  209,20170425,     ,     
  209,20170426,     ,     
  209,20170427,     ,     
  209,20170428,     ,     
  209,20170429,     ,     
  209,20170430,     ,     
  209,20170501,     ,     
  209,20170502,     ,     
  209,20170503,     ,     
  209,20170504,     ,     
  209,20170505,     ,     
  209,20170506,     ,     
  209,20170507,     ,     
  209,20170508,     ,     
  209,20170509,     ,     
  209,20170510,     ,     
  209,20170511,     ,     
  209,20170512,     ,     
  209,20170513,     ,     
  209,20170514,     ,     
  209,20170515,     ,     
  209,20170516,     ,     
  209,20170517,     ,     
  209,20170518,     ,     
  209,20170519,     ,     
  209,20170520,     ,     
  209,20170521,     ,     
  209,20170522,     ,     
  209,20170523,     ,     
  209,20170524,     ,     
  209,20170525,     ,     
  209,20170526,     ,     
  209,20170527,     ,     
  209,20170528,     ,     
  209,20170529,     ,     
  209,20170530,     ,     
  209,20170531,     ,     
  209,20170601,     ,     
  209,20170602,     ,     
  209,20170603,     ,     
  209,20170604,     ,     
  209,20170605,     ,     
  209,20170606,     ,     
  209,20170607,     ,     
  209,20170608,     ,     
  209,20170609,     ,     
  209,20170610,     ,     
  209,20170611,     ,     
  209,20170612,     ,     
  209,20170613,     ,     
  209,20170614,     ,     
  209,20170615,     ,     
  209,20170616,     ,     
  209,20170617,     ,     
  209,20170618,     ,     
  209,20170619,     ,     
  209,20170620,     ,     
  209,20170621,     ,     
  209,20170622,     ,     
  209,20170623,     ,     
  209,20170624,     ,     
  209,20170625,     ,     
  209,20170626,     ,     
  209,20170627,     ,     
  209,20170628,     ,     
  209,20170629,     ,     
  209,20170630,     ,     
  209,20170701,     ,     
  209,20170702,     ,     
  209,20170703,     ,     
  209,20170704,     ,     
  209,20170705,     ,     
  209,20170706,     ,     
  209,20170707,     ,     
  209,20170708,     ,     
  209,20170709,     ,     
  209,20170710,     ,     
  209,20170711,     ,     
  209,20170712,     ,     
  209,20170713,     ,     
  209,20170714,     ,     
  209,20170715,     ,     
  209,20170716,     ,     
  209,20170717,     ,     
  209,20170718,     ,     
  209,20170719,     ,     
  209,20170720,     ,     
  209,20170721,     ,     
  209,20170722,     ,     
  209,20170723,     ,     
  209,20170724,     ,     
  209,20170725,     ,     
  209,20170726,     ,     
  209,20170727,     ,     
  209,20170728,     ,     
  209,20170729,     ,     
  209,20170730,     ,     
  209,20170731,     ,     
  209,20170801,     ,     
  209,20170802,     ,     
  209,20170803,     ,     
  209,20170804,     ,     
  209,20170805,     ,     
  209,20170806,     ,     
  209,20170807,     ,     
  209,20170808,     ,     
  209,20170809,     ,     
  209,20170810,     ,     
  209,20170811,     ,     
  209,20170812,     ,     
  209,20170813,     ,     
  209,20170814,     ,     
  209,20170815,     ,     
  209,20170816,     ,     
  209,20170817,     ,     
  209,20170818,     ,     
  209,20170819,     ,     
  209,20170820,     ,     
  209,20170821,     ,     
  209,20170822,     ,     
  209,20170823,     ,     
  209,20170824,     ,     
  209,20170825,     ,     
  209,20170826,     ,     
  209,20170827,     ,     
  209,20170828,     ,     
  209,20170829,     ,     
  209,20170830,     ,     
  209,20170831,     ,     
  209,20170901,     ,     
  209,20170902,     ,     
  209,20170903,     ,     
  209,20170904,     ,     
  209,20170905,     ,     
  209,20170906,     ,     
  209,20170907,     ,     
  209,20170908,     ,     
  209,20170909,     ,     
  209,20170910,     ,     
  209,20170911,     ,     
  209,20170912,     ,     
  209,20170913,     ,     
  209,20170914,     ,     
  209,20170915,     ,     
  209,20170916,     ,     
  209,20170917,     ,     
  209,20170918,     ,     
  209,20170919,     ,     
  209,20170920,     ,     
  209,20170921,     ,     
  209,20170922,     ,     
  209,20170923,     ,     
  209,20170924,     ,     
  209,20170925,     ,     
  209,20170926,     ,     
  209,20170927,     ,     
  209,20170928,     ,     
  209,20170929,     ,     
  209,20170930,     ,     
  209,20171001,     ,     
  209,20171002,     ,     
  209,20171003,     ,     
  209,20171004,     ,     
  209,20171005,     ,     
  209,20171006,     ,     
  209,20171007,     ,     
  209,20171008,     ,     
  209,20171009,     ,     
  209,20171010,     ,     
  209,20171011,     ,     
  209,20171012,     ,     
  209,20171013,     ,     
  209,20171014,     ,     
  209,20171015,     ,     
  209,20171016,     ,     
  209,20171017,     ,     
  209,20171018,     ,     
  209,20171019,     ,     
  209,20171020,     ,     
  209,20171021,     ,     
  209,20171022,     ,     
  209,20171023,     ,     
  209,20171024,     ,     
  209,20171025,     ,     
  209,20171026,     ,     
  209,20171027,     ,     
  209,20171028,     ,     
  209,20171029,     ,     
  209,20171030,     ,     
  209,20171031,     ,     
  209,20171101,     ,     
  209,20171102,     ,     
  209,20171103,     ,     
  209,20171104,     ,     
  209,20171105,     ,     
  209,20171106,     ,     
  209,20171107,     ,     
  209,20171108,     ,     
  209,20171109,     ,     
  209,20171110,     ,     
  209,20171111,     ,     
  209,20171112,     ,     
  209,20171113,     ,     
  209,20171114,     ,     
  209,20171115,     ,     
  209,20171116,     ,     
  209,20171117,     ,     
  209,20171118,     ,     
  209,20171119,     ,     
  209,20171120,     ,     
  209,20171121,     ,     
  209,20171122,     ,     
  209,20171123,     ,     
  209,20171124,     ,     
  209,20171125,     ,     
  209,20171126,     ,     
  209,20171127,     ,     
  209,20171128,     ,     
  209,20171129,     ,     
  209,20171130,     ,     
  209,20171201,     ,     
  209,20171202,     ,     
  209,20171203,     ,     
  209,20171204,     ,     
  209,20171205,     ,     
  209,20171206,     ,     
  209,20171207,     ,     
  209,20171208,     ,     
  209,20171209,     ,     
  209,20171210,     ,     
  209,20171211,     ,     
  209,20171212,     ,     
  209,20171213,     ,     
  209,20171214,     ,     
  209,20171215,     ,     
  209,20171216,     ,     
  209,20171217,     ,     
  209,20171218,     ,     
  209,20171219,     ,     
  209,20171220,     ,     
  209,20171221,     ,     
  209,20171222,     ,     
  209,20171223,     ,     
  209,20171224,     ,     
  209,20171225,     ,     
  209,20171226,     ,     
  209,20171227,     ,     
  209,20171228,     ,     
  209,20171229,     ,     
  209,20171230,     ,     
  209,20171231,     ,     
  209,20180101,     ,     
  209,20180102,     ,     
  209,20180103,     ,     
  209,20180104,     ,     
  209,20180105,     ,     
  209,20180106,     ,     
  209,20180107,     ,     
  209,20180108,     ,     
  209,20180109,     ,     
  209,20180110,     ,     
  209,20180111,     ,     
  209,20180112,     ,     
  209,20180113,     ,     
  209,20180114,     ,     
  209,20180115,     ,     
  209,20180116,     ,     
  209,20180117,     ,     
  209,20180118,     ,     
  209,20180119,     ,     
  209,20180120,     ,     
  209,20180121,     ,     
  209,20180122,     ,     
  209,20180123,     ,     
  209,20180124,     ,     
  209,20180125,     ,     
  209,20180126,     ,     
  209,20180127,     ,     
  209,20180128,     ,     
  209,20180129,     ,     
  209,20180130,     ,     
  209,20180131,     ,     
  209,20180201,     ,     
  209,20180202,     ,     
  209,20180203,     ,     
  209,20180204,     ,     
  209,20180205,     ,     
  209,20180206,     ,     
  209,20180207,     ,     
  209,20180208,     ,     
  209,20180209,     ,     
  209,20180210,     ,     
  209,20180211,     ,     
  209,20180212,     ,     
  209,20180213,     ,     
  209,20180214,     ,     
  209,20180215,     ,     
  209,20180216,     ,     
  209,20180217,     ,     
  209,20180218,     ,     
  209,20180219,     ,     
  209,20180220,     ,     
  209,20180221,     ,     
  209,20180222,     ,     
  209,20180223,     ,     
  209,20180224,     ,     
  209,20180225,     ,     
  209,20180226,     ,     
  209,20180227,     ,     
  209,20180228,     ,     
  209,20180301,     ,     
  209,20180302,     ,     
  209,20180303,     ,     
  209,20180304,     ,     
  209,20180305,     ,     
  209,20180306,     ,     
  209,20180307,     ,     
  209,20180308,     ,     
  209,20180309,     ,     
  209,20180310,     ,     
  209,20180311,     ,     
  209,20180312,     ,     
  209,20180313,     ,     
  209,20180314,     ,     
  209,20180315,     ,     
  209,20180316,     ,     
  209,20180317,     ,     
  209,20180318,     ,     
  209,20180319,     ,     
  209,20180320,     ,     
  209,20180321,     ,     
  209,20180322,     ,     
  209,20180323,     ,     
  209,20180324,     ,     
  209,20180325,     ,     
  209,20180326,     ,     
  209,20180327,     ,     
  209,20180328,     ,     
  209,20180329,     ,     
  209,20180330,     ,     
  209,20180331,     ,     
  209,20180401,     ,     
  209,20180402,     ,     
  209,20180403,     ,     
  209,20180404,     ,     
  209,20180405,     ,     
  209,20180406,     ,     
  209,20180407,     ,     
  209,20180408,     ,     
  209,20180409,     ,     
  209,20180410,     ,     
  209,20180411,     ,     
  209,20180412,     ,     
  209,20180413,     ,     
  209,20180414,     ,     
  209,20180415,     ,     
  209,20180416,     ,     
  209,20180417,     ,     
  209,20180418,     ,     
  209,20180419,     ,     
  209,20180420,     ,     
  209,20180421,     ,     
  209,20180422,     ,     
  209,20180423,     ,     
  209,20180424,     ,     
  209,20180425,     ,     
  209,20180426,     ,     
  209,20180427,     ,     
  209,20180428,     ,     
  209,20180429,     ,     
  209,20180430,     ,     
  209,20180501,     ,     
  209,20180502,     ,     
  209,20180503,     ,     
  209,20180504,     ,     
  209,20180505,     ,     
  209,20180506,     ,     
  209,20180507,     ,     
  209,20180508,     ,     
  209,20180509,     ,     
  209,20180510,     ,     
  209,20180511,     ,     
  209,20180512,     ,     
  209,20180513,     ,     
  209,20180514,     ,     
  209,20180515,     ,     
  209,20180516,     ,     
  209,20180517,     ,     
  209,20180518,     ,     
  209,20180519,     ,     
  209,20180520,     ,     
  209,20180521,     ,     
  209,20180522,     ,     
  209,20180523,     ,     
  209,20180524,     ,     
  209,20180525,     ,     
  209,20180526,     ,     
  209,20180527,     ,     
  209,20180528,     ,     
  209,20180529,     ,     
  209,20180530,     ,     
  209,20180531,     ,     
  209,20180601,     ,     
  209,20180602,     ,     
  209,20180603,     ,     
  209,20180604,     ,     
  209,20180605,     ,     
  209,20180606,     ,     
  209,20180607,     ,     
  209,20180608,     ,     
  209,20180609,     ,     
  209,20180610,     ,     
  209,20180611,     ,     
  209,20180612,     ,     
  209,20180613,     ,     
  209,20180614,     ,     
  209,20180615,     ,     
  209,20180616,     ,     
  209,20180617,     ,     
  209,20180618,     ,     
  209,20180619,     ,     
  209,20180620,     ,     
  209,20180621,     ,     
  209,20180622,     ,     
  209,20180623,     ,     
  209,20180624,     ,     
  209,20180625,     ,     
  209,20180626,     ,     
  209,20180627,     ,     
  209,20180628,     ,     
  209,20180629,     ,     
  209,20180630,     ,     
  209,20180701,     ,     
  209,20180702,     ,     
  209,20180703,     ,     
  209,20180704,     ,     
  209,20180705,     ,     
  209,20180706,     ,     
  209,20180707,     ,     
  209,20180708,     ,     
  209,20180709,     ,     
  209,20180710,     ,     
  209,20180711,     ,     
  209,20180712,     ,     
  209,20180713,     ,     
  209,20180714,     ,     
  209,20180715,     ,     
  209,20180716,     ,     
  209,20180717,     ,     
  209,20180718,     ,     
  209,20180719,     ,     
  209,20180720,     ,     
  209,20180721,     ,     
  209,20180722,     ,     
  209,20180723,     ,     
  209,20180724,     ,     
  209,20180725,     ,     
  209,20180726,     ,     
  209,20180727,     ,     
  209,20180728,     ,     
  209,20180729,     ,     
  209,20180730,     ,     
  209,20180731,     ,     
  209,20180801,     ,     
  209,20180802,     ,     
  209,20180803,     ,     
  209,20180804,     ,     
  209,20180805,     ,     
  209,20180806,     ,     
  209,20180807,     ,     
  209,20180808,     ,     
  209,20180809,     ,     
  209,20180810,     ,     
  209,20180811,     ,     
  209,20180812,     ,     
  209,20180813,     ,     
  209,20180814,     ,     
  209,20180815,     ,     
  209,20180816,     ,     
  209,20180817,     ,     
  209,20180818,     ,     
  209,20180819,     ,     
  209,20180820,     ,     
  209,20180821,     ,     
  209,20180822,     ,     
  209,20180823,     ,     
  209,20180824,     ,     
  209,20180825,     ,     
  209,20180826,     ,     
  209,20180827,     ,     
  209,20180828,     ,     
  209,20180829,     ,     
  209,20180830,     ,     
  209,20180831,     ,     
  209,20180901,     ,     
  209,20180902,     ,     
  209,20180903,     ,     
  209,20180904,     ,     
  209,20180905,     ,     
  209,20180906,     ,     
  209,20180907,     ,     
  209,20180908,     ,     
  209,20180909,     ,     
  209,20180910,     ,     
  209,20180911,     ,     
  209,20180912,     ,     
  209,20180913,     ,     
  209,20180914,     ,     
  209,20180915,     ,     
  209,20180916,     ,     
  209,20180917,     ,     
  209,20180918,     ,     
  209,20180919,     ,     
  209,20180920,     ,     
  209,20180921,     ,     
  209,20180922,     ,     
  209,20180923,     ,     
  209,20180924,     ,     
  209,20180925,     ,     
  209,20180926,     ,     
  209,20180927,     ,     
  209,20180928,     ,     
  209,20180929,     ,     
  209,20180930,     ,     
  209,20181001,     ,     
  209,20181002,     ,     
  209,20181003,     ,     
  209,20181004,     ,     
  209,20181005,     ,     
  209,20181006,     ,     
  209,20181007,     ,     
  209,20181008,     ,     
  209,20181009,     ,     
  209,20181010,     ,     
  209,20181011,     ,     
  209,20181012,     ,     
  209,20181013,     ,     
  209,20181014,     ,     
  209,20181015,     ,     
  209,20181016,     ,     
  209,20181017,     ,     
  209,20181018,     ,     
  209,20181019,     ,     
  209,20181020,     ,     
  209,20181021,     ,     
  209,20181022,     ,     
  209,20181023,     ,     
  209,20181024,     ,     
  209,20181025,     ,     
  209,20181026,     ,     
  209,20181027,     ,     
  209,20181028,     ,     
  209,20181029,     ,     
  209,20181030,     ,     
  209,20181031,     ,     
  209,20181101,     ,     
  209,20181102,     ,     
  209,20181103,     ,     
  209,20181104,     ,     
  209,20181105,     ,     
  209,20181106,     ,     
  209,20181107,     ,     
  209,20181108,     ,     
  209,20181109,     ,     
  209,20181110,     ,     
  209,20181111,     ,     
  209,20181112,     ,     
  209,20181113,     ,     
  209,20181114,     ,     
  209,20181115,     ,     
  209,20181116,     ,     
  209,20181117,     ,     
  209,20181118,     ,     
  209,20181119,     ,     
  209,20181120,     ,     
  209,20181121,     ,     
  209,20181122,     ,     
  209,20181123,     ,     
  209,20181124,     ,     
  209,20181125,     ,     
  209,20181126,     ,     
  209,20181127,     ,     
  209,20181128,     ,     
  209,20181129,     ,     
  209,20181130,     ,     
  209,20181201,     ,     
  209,20181202,     ,     
  209,20181203,     ,     
  209,20181204,     ,     
  209,20181205,     ,     
  209,20181206,     ,     
  209,20181207,     ,     
  209,20181208,     ,     
  209,20181209,     ,     
  209,20181210,     ,     
  209,20181211,     ,     
  209,20181212,     ,     
  209,20181213,     ,     
  209,20181214,     ,     
  209,20181215,     ,     
  209,20181216,     ,     
  209,20181217,     ,     
  209,20181218,     ,     
  209,20181219,     ,     
  209,20181220,     ,     
  209,20181221,     ,     
  209,20181222,     ,     
  209,20181223,     ,     
  209,20181224,     ,     
  209,20181225,     ,     
  209,20181226,     ,     
  209,20181227,     ,     
  209,20181228,     ,     
  209,20181229,     ,     
  209,20181230,     ,     
  209,20181231,     ,     
  209,20190101,     ,     
  209,20190102,     ,     
  209,20190103,     ,     
  209,20190104,     ,     
  209,20190105,     ,     
